Race,Date,WPM,Accuracy,Text,Outcome
2602.,2017-04-13 16:07:17,223.60,100%,423,Win (1 of 2)
2601.,2017-04-13 16:05:43,185.98,100%,3621328,Win (1 of 2)
2600.,2017-04-13 16:04:34,170.13,99%,45,Win (1 of 2)
2599.,2017-04-13 16:02:39,160.92,97%,3550062,Win (1 of 2)
2598.,2017-04-13 16:00:29,161.83,92%,3621168,Win (1 of 2)
2597.,2017-04-13 14:53:41,209.18,100%,3100067,Win (1 of 2)
2596.,2017-04-12 21:47:50,200.45,91%,3100067,Win (1 of 2)
2595.,2017-04-12 21:01:27,241.27,100%,3100085,Win (1 of 2)
2594.,2017-04-12 20:49:04,220.95,97%,3100085,Win (1 of 2)
2593.,2017-04-12 20:10:34,198.82,99%,305,Win (1 of 3)
2592.,2017-04-12 20:05:15,170.97,95%,3622290,Win (1 of 3)
2591.,2017-04-12 19:53:38,185.03,99%,298,Win (1 of 3)
2590.,2017-04-12 19:52:37,173.98,98%,3622184,Win (1 of 2)
2589.,2017-04-12 19:48:46,179.00,94%,3621991,Win (1 of 3)
2588.,2017-04-12 19:48:12,153.61,94%,3620323,Win (1 of 2)
2587.,2017-04-12 19:46:51,186.33,95%,196,Win (1 of 3)
2586.,2017-04-12 19:45:36,188.05,97%,3100020,Win (1 of 3)
2585.,2017-04-12 19:44:49,180.00,99%,455,Win (1 of 3)
2584.,2017-04-12 19:42:08,191.65,98%,3622365,Win (1 of 3)
2583.,2017-04-12 19:41:25,178.79,99%,350,Win (1 of 2)
2582.,2017-04-12 19:40:49,175.08,98%,350,Win (1 of 3)
2581.,2017-04-12 19:39:32,195.54,96%,3100104,Win (1 of 2)
2580.,2017-04-12 19:38:05,156.05,92%,3100104,Win (1 of 4)
2579.,2017-04-12 19:37:21,154.93,95%,3620578,Win (1 of 4)
2578.,2017-04-12 19:35:42,160.75,94%,207,Win (1 of 3)
2577.,2017-04-12 19:33:17,205.73,99%,3620059,Win (1 of 3)
2576.,2017-04-12 19:32:23,222.22,100%,3622348,Win (1 of 2)
2575.,2017-04-12 19:27:33,182.90,94%,3622348,Win (1 of 5)
2574.,2017-04-12 19:27:10,189.87,98%,3621343,Win (1 of 4)
2573.,2017-04-12 19:26:29,193.12,99%,3621180,Win (1 of 3)
2572.,2017-04-12 19:24:44,175.68,96%,3550095,Win (1 of 2)
2571.,2017-04-12 19:23:50,209.26,100%,3621118,Win (1 of 2)
2570.,2017-04-12 19:23:33,182.13,97%,3621118,Win (1 of 3)
2569.,2017-04-12 19:08:37,217.12,100%,3622440,No win (1 of 1)
2568.,2017-04-11 21:28:20,153.89,95%,618,Win (1 of 2)
2567.,2017-04-11 21:27:33,142.36,92%,618,Win (1 of 3)
2566.,2017-04-11 21:25:39,183.81,98%,3621391,Win (1 of 3)
2565.,2017-04-11 21:24:31,190.43,99%,145,Win (1 of 4)
2564.,2017-04-11 21:23:29,158.81,92%,620,Win (1 of 3)
2563.,2017-04-11 21:21:50,182.69,99%,634,Win (1 of 4)
2562.,2017-04-11 21:19:26,174.28,94%,3550001,Win (1 of 4)
2561.,2017-04-11 21:16:37,186.11,91%,3550038,Win (1 of 3)
2560.,2017-04-11 21:16:01,149.83,91%,3620744,No win (2 of 4)
2559.,2017-04-11 21:14:34,205.00,100%,3620234,Win (1 of 5)
2558.,2017-04-11 21:13:34,180.77,98%,639,Win (1 of 2)
2557.,2017-04-11 21:12:12,168.71,97%,3100050,Win (1 of 2)
2556.,2017-04-11 21:10:14,149.83,94%,3100050,Win (1 of 2)
2555.,2017-04-11 21:06:44,194.54,99%,3622282,Win (1 of 2)
2554.,2017-04-11 21:06:06,171.61,97%,3622426,Win (1 of 2)
2553.,2017-04-11 21:05:40,146.98,92%,3622426,No win (2 of 4)
2552.,2017-04-11 21:05:00,145.86,91%,3621336,No win (2 of 3)
2551.,2017-04-11 21:04:02,199.75,100%,3550161,Win (1 of 2)
2550.,2017-04-11 21:03:42,175.14,93%,3550161,No win (2 of 4)
2549.,2017-04-11 21:03:05,205.66,100%,3621438,Win (1 of 2)
2548.,2017-04-11 21:02:16,188.64,94%,3621438,Win (1 of 3)
2547.,2017-04-11 21:01:47,189.31,100%,106,Win (1 of 3)
2546.,2017-04-11 21:00:38,160.74,90%,3621134,Win (1 of 3)
2545.,2017-04-11 20:59:51,201.95,98%,3622201,Win (1 of 2)
2544.,2017-04-11 20:58:36,141.66,85%,3622201,Win (1 of 3)
2543.,2017-04-11 20:57:38,146.31,95%,463,No win (2 of 5)
2542.,2017-04-11 20:56:50,179.94,97%,3550145,No win (2 of 4)
2541.,2017-04-11 20:56:10,155.51,99%,3621586,Win (1 of 5)
2540.,2017-04-11 20:55:13,199.54,99%,3620714,Win (1 of 4)
2539.,2017-04-11 20:54:42,187.38,99%,36,Win (1 of 4)
2538.,2017-04-11 20:53:56,177.78,94%,649,Win (1 of 5)
2537.,2017-04-11 20:53:22,167.74,97%,348,No win (2 of 4)
2536.,2017-04-11 20:52:46,182.94,99%,323,Win (1 of 3)
2535.,2017-04-11 20:51:38,192.16,96%,3622238,Win (1 of 4)
2534.,2017-04-11 20:50:06,186.41,95%,3620633,No win (1 of 1)
2533.,2017-04-11 20:48:16,174.71,95%,15,No win (2 of 4)
2532.,2017-04-11 20:45:48,190.09,97%,3620957,Win (1 of 2)
2531.,2017-04-11 20:44:40,185.99,100%,3621442,Win (1 of 3)
2530.,2017-04-11 20:35:29,142.56,90%,3550054,Win (1 of 3)
2529.,2017-04-11 20:34:52,155.33,96%,3550065,Win (1 of 3)
2528.,2017-04-11 20:33:29,128.23,84%,3550174,No win (3 of 5)
2527.,2017-04-11 20:32:52,187.25,96%,3621512,Win (1 of 5)
2526.,2017-04-11 20:31:44,176.50,98%,3620200,Win (1 of 5)
2525.,2017-04-11 20:30:43,168.14,93%,3622258,No win (2 of 4)
2524.,2017-04-11 20:30:09,167.89,95%,3620598,No win (2 of 3)
2523.,2017-04-11 20:29:26,202.79,97%,3620122,Win (1 of 4)
2522.,2017-04-11 20:26:40,134.97,83%,3620999,No win (2 of 2)
2521.,2017-04-11 20:24:03,214.20,100%,42,Win (1 of 5)
2520.,2017-04-11 20:23:27,162.25,98%,59,Win (1 of 4)
2519.,2017-04-11 20:22:53,172.30,97%,3620265,Win (1 of 2)
2518.,2017-04-11 20:21:55,147.03,89%,3620265,No win (2 of 2)
2517.,2017-04-11 20:20:54,181.80,98%,3622463,Win (1 of 5)
2516.,2017-04-11 20:20:12,184.74,97%,3620960,Win (1 of 4)
2515.,2017-04-11 20:19:34,196.92,97%,3550180,Win (1 of 4)
2514.,2017-04-11 20:18:20,187.24,94%,3622469,Win (1 of 4)
2513.,2017-04-07 11:24:59,164.62,98%,21,Win (1 of 4)
2512.,2017-04-07 11:23:42,172.23,98%,3620720,Win (1 of 5)
2511.,2017-04-07 11:22:52,162.78,96%,428,Win (1 of 4)
2510.,2017-04-07 11:21:54,111.29,82%,3621168,No win (2 of 5)
2509.,2017-04-07 11:20:58,171.01,92%,205,Win (1 of 3)
2508.,2017-04-07 11:20:07,161.29,99%,112,Win (1 of 4)
2507.,2017-04-07 11:19:17,164.16,98%,441,Win (1 of 5)
2506.,2017-04-07 11:18:23,171.80,99%,3100054,Win (1 of 4)
2505.,2017-04-07 11:17:36,147.46,92%,119,No win (2 of 5)
2504.,2017-04-07 11:16:46,215.63,100%,3620451,Win (1 of 6)
2503.,2017-04-07 11:16:09,200.40,100%,3550126,Win (1 of 6)
2502.,2017-04-07 11:15:32,160.20,93%,3621127,No win (2 of 6)
2501.,2017-04-07 11:14:54,123.66,78%,3620329,No win (4 of 6)
2500.,2017-04-07 11:14:01,175.42,94%,77,Win (1 of 5)
2499.,2017-04-07 11:12:33,158.78,97%,3620906,Win (1 of 5)
2498.,2017-04-07 11:11:55,176.88,97%,3550047,Win (1 of 5)
2497.,2017-04-07 11:11:02,185.53,94%,3620102,Win (1 of 5)
2496.,2017-04-07 11:10:22,121.72,83%,423,No win (2 of 4)
2495.,2017-04-07 11:09:33,163.90,89%,3621224,Win (1 of 3)
2494.,2017-04-07 11:08:45,136.95,83%,3620271,Win (1 of 3)
2493.,2017-04-07 11:07:56,220.08,100%,3550217,Win (1 of 4)
2492.,2017-04-07 11:07:16,169.69,95%,3100092,Win (1 of 3)
2491.,2017-04-07 11:06:30,142.59,88%,3620976,Win (1 of 3)
2490.,2017-04-07 11:05:35,145.30,95%,538,Win (1 of 2)
2489.,2017-04-07 11:04:43,184.34,100%,3620708,Win (1 of 4)
2488.,2017-04-07 11:04:02,150.12,91%,3550151,Win (1 of 3)
2487.,2017-04-07 11:03:12,194.06,99%,3620881,Win (1 of 4)
2486.,2017-04-07 11:02:26,195.78,96%,3620276,Win (1 of 5)
2485.,2017-04-07 11:01:42,185.34,98%,3622321,Win (1 of 3)
2484.,2017-04-07 11:00:56,157.40,92%,3620484,Win (1 of 4)
2483.,2017-04-07 11:00:04,170.08,90%,68,Win (1 of 3)
2482.,2017-04-07 10:59:22,147.77,97%,3620544,Win (1 of 3)
2481.,2017-04-07 10:58:33,180.01,99%,3620127,Win (1 of 3)
2480.,2017-04-07 10:57:41,149.53,89%,671,No win (2 of 4)
2479.,2017-04-07 10:54:37,151.58,93%,161,Win (1 of 4)
2478.,2017-04-07 10:53:48,177.77,94%,3621033,Win (1 of 6)
2477.,2017-04-07 10:52:51,173.58,94%,301,Win (1 of 5)
2476.,2017-04-07 10:52:00,148.18,94%,3550094,Win (1 of 4)
2475.,2017-04-07 10:49:55,168.57,94%,3620256,Win (1 of 5)
2474.,2017-04-07 10:49:06,151.06,94%,3550059,Win (1 of 5)
2473.,2017-04-07 10:48:14,181.84,99%,3622321,Win (1 of 5)
2472.,2017-04-07 10:47:33,135.80,87%,3100038,No win (2 of 5)
2471.,2017-04-07 10:46:30,193.14,96%,3621515,Win (1 of 7)
2470.,2017-04-07 10:45:45,152.38,89%,3621370,Win (1 of 7)
2469.,2017-04-07 10:43:54,187.50,99%,3620127,Win (1 of 6)
2468.,2017-04-07 10:43:10,169.67,98%,520,Win (1 of 3)
2467.,2017-04-07 10:42:27,171.56,96%,217,Win (1 of 5)
2466.,2017-04-07 10:41:42,161.02,94%,3100035,Win (1 of 5)
2465.,2017-04-07 10:40:49,163.94,93%,3620401,Win (1 of 5)
2464.,2017-04-07 10:39:05,144.62,84%,343,No win (2 of 7)
2463.,2017-04-07 10:38:15,156.24,99%,3621026,Win (1 of 5)
2462.,2017-04-07 10:36:44,186.55,93%,3550074,Win (1 of 4)
2461.,2017-04-07 10:28:53,194.27,100%,3621322,No win (1 of 1)
2460.,2017-04-07 10:01:01,155.87,97%,3622362,No win (1 of 1)
2459.,2017-04-06 23:32:25,172.88,95%,3620234,No win (1 of 1)
2458.,2017-04-06 21:33:15,158.33,95%,3620074,Win (1 of 2)
2457.,2017-04-06 21:29:21,202.84,99%,413,No win (2 of 4)
2456.,2017-04-06 21:28:47,172.96,96%,130,No win (2 of 5)
2455.,2017-04-06 21:28:01,202.68,100%,412,Win (1 of 5)
2454.,2017-04-06 21:27:29,196.64,100%,3620315,Win (1 of 5)
2453.,2017-04-06 21:26:57,148.52,94%,181,Win (1 of 2)
2452.,2017-04-06 21:26:05,161.15,99%,3621016,Win (1 of 3)
2451.,2017-04-06 21:25:17,147.39,94%,3622422,No win (2 of 3)
2450.,2017-04-06 21:24:32,208.52,100%,3100040,Win (1 of 3)
2449.,2017-04-06 21:23:45,165.03,93%,3550060,No win (2 of 3)
2448.,2017-04-06 21:23:06,173.78,94%,3622124,No win (2 of 2)
2447.,2017-04-06 21:22:34,171.24,97%,3621764,No win (2 of 5)
2446.,2017-04-06 21:22:05,172.04,93%,3100042,No win (2 of 4)
2445.,2017-04-06 21:21:26,160.98,90%,3621102,No win (2 of 3)
2444.,2017-04-06 21:20:55,172.93,98%,204,No win (2 of 3)
2443.,2017-04-06 21:20:10,186.56,95%,3622038,Win (1 of 3)
2442.,2017-04-06 21:19:44,209.57,100%,60,Win (1 of 2)
2441.,2017-04-06 21:19:05,158.56,97%,3622310,No win (2 of 3)
2440.,2017-04-06 21:18:22,151.60,96%,3620194,Win (1 of 5)
2439.,2017-04-06 21:17:31,165.99,97%,222,No win (2 of 4)
2438.,2017-04-06 21:16:50,136.81,94%,3620982,No win (2 of 2)
2437.,2017-04-06 21:16:00,169.94,95%,3622360,No win (2 of 4)
2436.,2017-04-06 21:14:53,173.34,99%,290,Win (1 of 2)
2435.,2017-04-06 21:13:59,182.49,96%,164,No win (2 of 4)
2434.,2017-04-06 21:13:11,167.21,92%,3620319,Win (1 of 3)
2433.,2017-04-06 21:12:23,144.18,88%,336,No win (2 of 2)
2432.,2017-04-06 21:11:23,165.77,99%,3622206,No win (2 of 3)
2431.,2017-04-06 21:10:42,187.86,99%,100,Win (1 of 3)
2430.,2017-04-06 21:10:11,161.88,93%,3622431,No win (2 of 2)
2429.,2017-04-06 21:09:36,192.05,100%,3622214,Win (1 of 4)
2428.,2017-04-06 21:09:11,151.06,91%,3622330,No win (2 of 2)
2427.,2017-04-06 21:08:27,185.62,98%,176,Win (1 of 3)
2426.,2017-04-06 21:07:50,173.10,95%,72,Win (1 of 4)
2425.,2017-04-06 21:06:51,186.08,97%,3621550,No win (2 of 2)
2424.,2017-04-06 21:06:20,167.02,89%,3621550,No win (2 of 2)
2423.,2017-04-06 21:05:43,183.76,100%,3621360,Win (1 of 2)
2422.,2017-04-06 21:05:05,167.96,92%,3621755,No win (2 of 2)
2421.,2017-04-06 21:04:35,175.12,100%,3550065,Win (1 of 2)
2420.,2017-04-06 21:04:02,138.25,84%,3550089,No win (2 of 3)
2419.,2017-04-06 21:03:22,162.05,95%,3550224,No win (2 of 3)
2418.,2017-04-06 21:02:14,167.58,96%,3622464,Win (1 of 3)
2417.,2017-04-06 21:01:31,165.69,94%,76,No win (2 of 2)
2416.,2017-04-06 21:00:52,183.73,99%,3621109,Win (1 of 2)
2415.,2017-04-06 20:59:57,160.84,96%,506,No win (2 of 2)
2414.,2017-04-06 20:58:42,179.35,99%,3622271,No win (2 of 3)
2413.,2017-04-06 20:57:18,164.10,97%,419,No win (2 of 3)
2412.,2017-04-06 20:56:32,183.72,95%,3622467,No win (2 of 3)
2411.,2017-04-06 20:56:03,143.42,93%,3620402,No win (2 of 3)
2410.,2017-04-06 20:55:03,163.93,91%,3620354,No win (2 of 4)
2409.,2017-04-06 20:54:05,168.36,95%,3620998,No win (2 of 3)
2408.,2017-04-06 20:53:24,146.48,96%,3620106,No win (2 of 3)
2407.,2017-04-06 20:52:28,156.96,93%,104,No win (2 of 4)
2406.,2017-04-06 20:52:00,173.13,98%,3620223,No win (2 of 3)
2405.,2017-04-06 20:51:07,175.28,98%,3620558,No win (2 of 3)
2404.,2017-04-06 20:50:23,183.69,96%,3622168,No win (2 of 3)
2403.,2017-04-06 20:49:22,176.98,93%,3100063,No win (2 of 3)
2402.,2017-04-06 20:47:56,176.18,97%,3620850,No win (2 of 3)
2401.,2017-04-06 20:47:25,140.20,95%,3621360,Win (1 of 2)
2400.,2017-04-06 20:46:33,142.30,95%,3622190,No win (2 of 4)
2399.,2017-04-06 20:45:43,152.88,95%,528,No win (2 of 4)
2398.,2017-04-06 20:44:53,176.93,96%,544,Win (1 of 5)
2397.,2017-04-06 20:44:27,180.32,98%,3622401,No win (2 of 3)
2396.,2017-04-06 20:43:54,177.55,95%,3550132,Win (1 of 5)
2395.,2017-04-06 20:42:10,194.72,96%,3100013,Win (1 of 5)
2394.,2017-04-06 20:41:32,189.77,94%,3620665,Win (1 of 5)
2393.,2017-04-06 20:41:08,162.07,95%,649,No win (3 of 4)
2392.,2017-04-06 20:40:34,150.30,91%,513,No win (3 of 4)
2391.,2017-04-06 20:39:08,178.13,98%,3620999,Win (1 of 3)
2390.,2017-04-06 20:37:36,180.51,95%,3550075,Win (1 of 3)
2389.,2017-04-06 20:37:08,159.89,92%,3620482,No win (2 of 4)
2388.,2017-04-06 20:36:21,150.99,92%,3550182,No win (2 of 4)
2387.,2017-04-06 20:35:24,150.68,97%,3621016,No win (2 of 3)
2386.,2017-04-06 20:34:37,162.82,92%,275,No win (2 of 4)
2385.,2017-04-06 20:33:51,196.22,99%,158,Win (1 of 4)
2384.,2017-04-06 20:33:07,166.64,96%,280,No win (2 of 3)
2383.,2017-04-06 20:32:28,154.09,94%,3622364,No win (2 of 5)
2382.,2017-04-06 20:31:47,216.22,99%,3550152,Win (1 of 3)
2381.,2017-04-06 20:31:12,174.60,97%,3100090,Win (1 of 4)
2380.,2017-04-06 20:30:40,182.22,100%,3100089,Win (1 of 4)
2379.,2017-04-06 20:29:09,175.23,95%,3620146,Win (1 of 3)
2378.,2017-04-06 20:28:31,153.56,90%,3620374,No win (2 of 4)
2377.,2017-04-06 20:28:02,188.04,95%,3622457,No win (2 of 2)
2376.,2017-04-06 20:27:22,173.20,99%,2,Win (1 of 3)
2375.,2017-04-06 20:26:33,183.33,100%,3620189,Win (1 of 2)
2374.,2017-04-06 20:25:49,140.38,91%,105,Win (1 of 3)
2373.,2017-04-06 20:24:40,192.70,99%,3620950,Win (1 of 3)
2372.,2017-04-06 20:22:25,137.39,90%,3620667,Win (1 of 4)
2371.,2017-04-06 20:20:50,185.63,96%,501,Win (1 of 2)
2370.,2017-04-06 20:20:32,163.71,98%,501,Win (1 of 3)
2369.,2017-04-06 20:18:59,160.23,96%,3550164,Win (1 of 5)
2368.,2017-04-06 20:18:19,173.70,98%,3622319,Win (1 of 3)
2367.,2017-04-06 20:13:46,186.61,95%,3550109,Win (1 of 3)
2366.,2017-04-06 20:12:39,170.23,97%,16,No win (1 of 1)
2365.,2017-04-06 00:38:52,216.49,99%,544,Win (1 of 2)
2364.,2017-04-06 00:37:12,202.61,96%,544,Win (1 of 2)
2363.,2017-04-06 00:33:50,186.19,94%,544,Win (1 of 5)
2362.,2017-04-06 00:31:40,193.94,99%,362,Win (1 of 3)
2361.,2017-04-06 00:30:44,183.47,97%,3100023,Win (1 of 2)
2360.,2017-04-06 00:30:06,193.79,99%,3621310,Win (1 of 2)
2359.,2017-04-06 00:28:48,168.99,92%,3621310,Win (1 of 3)
2358.,2017-04-06 00:28:01,199.58,99%,3622443,Win (1 of 2)
2357.,2017-04-06 00:27:19,169.90,96%,3622443,Win (1 of 5)
2356.,2017-04-06 00:26:40,150.42,93%,743,Win (1 of 2)
2355.,2017-04-06 00:25:40,208.74,100%,3620048,Win (1 of 2)
2354.,2017-04-06 00:24:20,170.18,94%,3620048,Win (1 of 3)
2353.,2017-04-06 00:22:46,179.25,95%,305,Win (1 of 3)
2352.,2017-04-06 00:20:27,196.83,100%,3622437,Win (1 of 2)
2351.,2017-04-06 00:19:44,173.46,98%,3622400,Win (1 of 2)
2350.,2017-04-06 00:17:33,158.53,97%,3622400,Win (1 of 3)
2349.,2017-04-06 00:15:59,163.04,92%,155,Win (1 of 2)
2348.,2017-04-06 00:14:14,173.24,97%,511,Win (1 of 3)
2347.,2017-04-06 00:13:25,194.42,100%,3620455,Win (1 of 4)
2346.,2017-04-06 00:12:41,179.64,97%,3620470,Win (1 of 3)
2345.,2017-04-06 00:11:51,149.64,96%,3622279,Win (1 of 2)
2344.,2017-04-05 20:54:21,158.60,90%,3622387,Win (1 of 3)
2343.,2017-04-05 20:53:29,170.80,95%,3620319,Win (1 of 3)
2342.,2017-04-05 20:51:01,177.15,98%,3622273,Win (1 of 3)
2341.,2017-04-05 20:48:51,173.86,94%,3621306,No win (1 of 1)
2340.,2017-04-05 20:41:36,175.21,97%,3622129,Win (1 of 3)
2339.,2017-04-04 22:56:24,184.80,96%,81,Win (1 of 3)
2338.,2017-04-04 22:55:44,187.70,96%,3620161,Win (1 of 3)
2337.,2017-04-04 22:54:52,179.85,97%,3621050,Win (1 of 2)
2336.,2017-04-04 22:53:54,169.22,99%,39,Win (1 of 2)
2335.,2017-04-04 22:53:21,155.37,98%,39,Win (1 of 4)
2334.,2017-04-04 22:51:53,167.38,97%,34,Win (1 of 2)
2333.,2017-04-04 22:49:48,147.72,95%,3622265,Win (1 of 3)
2332.,2017-04-04 22:48:50,194.97,96%,3621779,Win (1 of 2)
2331.,2017-04-04 22:48:18,201.97,100%,3622460,Win (1 of 2)
2330.,2017-04-04 22:46:06,176.25,90%,3622460,Win (1 of 3)
2329.,2017-04-04 22:45:22,163.36,95%,3621520,Win (1 of 2)
2328.,2017-04-04 22:41:04,162.27,96%,3621264,Win (1 of 2)
2327.,2017-04-04 22:39:52,172.45,93%,106,Win (1 of 2)
2326.,2017-04-04 22:38:52,162.88,95%,106,Win (1 of 2)
2325.,2017-04-04 22:37:13,152.31,94%,106,Win (1 of 3)
2324.,2017-04-04 22:35:56,148.34,94%,3622236,Win (1 of 2)
2323.,2017-04-04 22:34:25,157.94,92%,131,Win (1 of 4)
2322.,2017-04-04 02:15:56,160.04,96%,3550194,Win (1 of 3)
2321.,2017-04-04 02:15:07,172.81,97%,3621835,Win (1 of 3)
2320.,2017-04-04 02:14:23,169.60,98%,556,Win (1 of 4)
2319.,2017-04-04 02:13:16,179.20,99%,44,Win (1 of 4)
2318.,2017-04-04 02:08:47,157.56,93%,394,Win (1 of 4)
2317.,2017-04-04 02:07:52,176.97,94%,55,Win (1 of 2)
2316.,2017-04-04 02:06:40,156.97,91%,55,Win (1 of 2)
2315.,2017-04-04 02:06:06,206.72,100%,486,Win (1 of 2)
2314.,2017-04-04 02:05:09,196.10,99%,3620200,Win (1 of 2)
2313.,2017-04-04 02:04:51,157.15,87%,3620200,Win (1 of 2)
2312.,2017-04-04 02:04:20,190.16,100%,3100022,Win (1 of 2)
2311.,2017-04-04 02:03:54,192.75,100%,3620406,Win (1 of 2)
2310.,2017-04-04 02:03:35,181.08,95%,3620406,Win (1 of 2)
2309.,2017-04-04 02:02:50,163.72,94%,3620406,Win (1 of 2)
2308.,2017-04-04 02:01:51,197.49,100%,3100016,Win (1 of 3)
2307.,2017-04-04 01:54:44,194.46,99%,3621195,Win (1 of 3)
2306.,2017-04-04 01:52:55,176.33,96%,594,Win (1 of 5)
2305.,2017-04-04 01:52:06,194.17,100%,549,Win (1 of 2)
2304.,2017-04-04 01:51:45,154.31,87%,549,Win (1 of 4)
2303.,2017-04-04 01:48:09,198.06,97%,3620461,Win (1 of 4)
2302.,2017-04-04 01:47:02,200.32,96%,3550041,Win (1 of 2)
2301.,2017-04-04 01:46:21,167.47,93%,3550041,Win (1 of 4)
2300.,2017-04-04 01:45:51,185.32,95%,3100044,Win (1 of 2)
2299.,2017-04-04 01:45:32,171.89,98%,3100044,Win (1 of 3)
2298.,2017-04-04 01:44:41,176.20,97%,3550188,Win (1 of 3)
2297.,2017-04-04 01:42:56,164.94,96%,3622426,Win (1 of 3)
2296.,2017-04-04 01:42:19,176.04,98%,506,Win (1 of 3)
2295.,2017-04-04 01:41:16,161.82,95%,221,Win (1 of 3)
2294.,2017-04-04 01:40:35,183.84,99%,3550114,Win (1 of 4)
2293.,2017-04-04 01:34:49,190.43,98%,3622349,Win (1 of 2)
2292.,2017-04-04 01:34:05,182.59,98%,3620423,Win (1 of 3)
2291.,2017-04-04 01:32:59,165.34,98%,480,Win (1 of 3)
2290.,2017-04-04 01:32:12,190.78,99%,3620542,Win (1 of 3)
2289.,2017-04-04 01:31:42,170.21,98%,3550086,Win (1 of 3)
2288.,2017-04-04 01:30:52,162.67,95%,3621986,Win (1 of 3)
2287.,2017-04-04 01:29:11,196.28,99%,3622319,Win (1 of 3)
2286.,2017-04-04 01:27:27,167.42,93%,3620041,Win (1 of 2)
2285.,2017-04-04 01:26:41,191.50,99%,3620929,Win (1 of 2)
2284.,2017-04-04 01:26:17,164.14,88%,3620929,Win (1 of 2)
2283.,2017-04-04 01:24:52,183.16,97%,687,Win (1 of 2)
2282.,2017-04-04 01:24:13,175.89,98%,3550066,Win (1 of 3)
2281.,2017-04-04 01:23:05,185.75,90%,3550152,Win (1 of 4)
2280.,2017-04-04 01:22:21,212.23,100%,3620739,Win (1 of 2)
2279.,2017-04-04 01:21:12,194.81,97%,3620739,Win (1 of 2)
2278.,2017-04-04 01:20:36,192.95,100%,3620960,Win (1 of 3)
2277.,2017-04-04 01:18:02,161.26,96%,544,Win (1 of 3)
2276.,2017-04-04 01:16:29,185.69,96%,584,Win (1 of 3)
2275.,2017-04-04 01:15:24,169.12,88%,3622022,Win (1 of 4)
2274.,2017-04-04 01:14:40,193.37,98%,3621376,Win (1 of 2)
2273.,2017-04-04 01:14:02,197.73,98%,3621757,Win (1 of 2)
2272.,2017-04-04 01:12:49,172.75,95%,3621757,Win (1 of 3)
2271.,2017-04-04 00:41:01,188.59,98%,549,Win (1 of 2)
2270.,2017-04-04 00:40:42,158.16,91%,549,Win (1 of 2)
2269.,2017-04-04 00:39:51,168.77,97%,3622184,Win (1 of 4)
2268.,2017-04-04 00:38:52,158.07,94%,290,Win (1 of 3)
2267.,2017-04-04 00:37:59,176.38,92%,3620711,Win (1 of 2)
2266.,2017-04-04 00:36:31,167.14,95%,3621431,Win (1 of 4)
2265.,2017-04-04 00:35:49,222.14,100%,3550177,Win (1 of 2)
2264.,2017-04-04 00:33:26,211.53,100%,3550177,Win (1 of 2)
2263.,2017-04-04 00:33:11,166.91,92%,3550177,Win (1 of 2)
2262.,2017-04-04 00:32:43,196.97,99%,3622457,Win (1 of 3)
2261.,2017-04-04 00:32:05,169.28,95%,5,Win (1 of 2)
2260.,2017-04-04 00:30:32,172.92,98%,3622470,Win (1 of 2)
2259.,2017-04-03 22:40:11,163.94,97%,414,Win (1 of 2)
2258.,2017-04-03 22:39:07,164.78,96%,3550042,Win (1 of 4)
2257.,2017-04-03 22:38:36,187.16,98%,331,Win (1 of 2)
2256.,2017-04-03 22:37:47,165.35,96%,3550069,Win (1 of 2)
2255.,2017-04-03 22:36:16,157.22,95%,3550069,No win (1 of 1)
2254.,2017-04-03 22:33:46,168.25,97%,3622205,Win (1 of 2)
2253.,2017-04-03 22:29:23,170.57,91%,164,Win (1 of 2)
2252.,2017-04-03 22:27:38,193.05,95%,3620305,Win (1 of 5)
2251.,2017-04-03 21:57:17,163.74,94%,364,Win (1 of 3)
2250.,2017-04-03 21:56:27,193.21,96%,209,Win (1 of 4)
2249.,2017-04-03 21:55:52,189.60,94%,3100088,Win (1 of 3)
2248.,2017-04-03 21:54:03,195.74,97%,3620168,No win (1 of 1)
2247.,2017-04-03 21:53:10,173.60,96%,436,Win (1 of 3)
2246.,2017-04-03 21:52:28,208.29,98%,3622469,Win (1 of 2)
2245.,2017-04-03 21:52:11,181.35,93%,3622469,Win (1 of 5)
2244.,2017-04-03 21:51:42,187.31,96%,3100059,Win (1 of 3)
2243.,2017-04-03 21:49:29,210.48,100%,3622434,Win (1 of 3)
2242.,2017-04-03 21:48:28,198.50,93%,362,Win (1 of 3)
2241.,2017-04-03 21:47:20,177.44,96%,3621449,Win (1 of 2)
2240.,2017-04-03 21:42:35,166.68,95%,3620331,Win (1 of 3)
2239.,2017-04-03 21:41:22,183.22,93%,3550179,Win (1 of 2)
2238.,2017-04-03 21:40:39,189.72,96%,3550143,Win (1 of 3)
2237.,2017-04-03 21:39:53,169.63,95%,652,Win (1 of 2)
2236.,2017-04-03 21:37:12,222.40,100%,563,Win (1 of 2)
2235.,2017-04-03 21:36:32,190.64,97%,563,Win (1 of 5)
2234.,2017-04-03 21:35:59,188.83,95%,3550048,Win (1 of 2)
2233.,2017-04-03 21:35:40,148.04,88%,3550048,Win (1 of 5)
2232.,2017-04-03 21:35:13,178.39,93%,3550178,Win (1 of 3)
2231.,2017-04-03 21:34:20,199.35,99%,3550024,Win (1 of 2)
2230.,2017-04-03 21:33:59,186.35,94%,3550024,Win (1 of 3)
